Order_ID,SKU,Pick_Zone,Picker_ID,Received_Timestamp,Putaway_Timestamp,Ordered_Qty,Picked_Qty,Pick_Duration_Minutes,Location_Capacity_M3,Occupied_Volume_M3
ORD-10696,SKU-127,Zone_B_Mezzanine,PKR-06,08-01-2026 12:28,40:10.2,6,6,17,10,8.48
ORD-10697,SKU-148,Zone_A_HighBay,PKR-09,08-01-2026 12:34,09:38.4,2,2,7,10,7.83
ORD-10698,SKU-124,Zone_B_Mezzanine,PKR-08,08-01-2026 12:32,46:17.2,18,18,22,10,8.43
ORD-10699,SKU-132,Zone_C_Bulk,PKR-06,08-01-2026 13:03,22:09.8,2,2,24,10,6.48
ORD-10700,SKU-137,Zone_C_Bulk,PKR-03,08-01-2026 13:21,50:14.3,12,12,6,10,7.83
ORD-10701,SKU-105,Zone_B_Mezzanine,PKR-08,08-01-2026 13:29,00:59.4,5,5,21,10,6.81
ORD-10702,SKU-143,Zone_A_HighBay,PKR-09,08-01-2026 13:33,16:32.5,7,7,23,10,6.73
ORD-10703,SKU-144,Zone_C_Bulk,PKR-01,08-01-2026 14:12,44:12.2,16,16,17,10,6.04
ORD-10704,SKU-131,Zone_B_Mezzanine,PKR-09,08-01-2026 14:11,02:48.2,1,1,17,10,6.42
ORD-10705,SKU-144,Zone_A_HighBay,PKR-06,08-01-2026 14:20,02:27.4,1,1,5,10,6.99
ORD-10706,SKU-146,Zone_A_HighBay,PKR-06,08-01-2026 14:48,39:19.5,17,17,6,10,6.37
ORD-10707,SKU-120,Zone_C_Bulk,PKR-04,08-01-2026 14:48,54:48.3,1,1,5,10,9.15
ORD-10708,SKU-115,Zone_B_Mezzanine,PKR-01,08-01-2026 15:14,17:52.2,13,13,9,10,6.99
ORD-10709,SKU-120,Zone_C_Bulk,PKR-08,08-01-2026 15:23,13:45.0,9,9,7,10,6.42
ORD-10710,SKU-110,Zone_C_Bulk,PKR-02,08-01-2026 15:34,36:32.7,15,15,11,10,6.64
ORD-10711,SKU-136,Zone_B_Mezzanine,PKR-01,08-01-2026 15:57,08:39.7,3,3,17,10,7.88
ORD-10712,SKU-135,Zone_B_Mezzanine,PKR-02,08-01-2026 16:22,16:54.6,14,14,22,10,6.2
ORD-10713,SKU-134,Zone_A_HighBay,PKR-01,08-01-2026 16:40,51:59.2,11,11,11,10,8.76
ORD-10714,SKU-118,Zone_A_HighBay,PKR-01,08-01-2026 16:47,24:43.1,12,12,5,10,9.08
ORD-10715,SKU-119,Zone_A_HighBay,PKR-09,08-01-2026 17:14,00:14.0,13,13,9,10,6.79
ORD-10716,SKU-117,Zone_B_Mezzanine,PKR-01,08-01-2026 17:29,29:34.9,13,13,21,10,7.44
ORD-10717,SKU-146,Zone_B_Mezzanine,PKR-04,08-01-2026 17:19,44:42.4,1,1,12,10,6.07
ORD-10718,SKU-140,Zone_C_Bulk,PKR-06,08-01-2026 17:54,56:09.3,10,10,19,10,8.05
ORD-10719,SKU-148,Zone_A_HighBay,PKR-07,08-01-2026 18:00,24:44.0,3,3,24,10,7.32
ORD-10720,SKU-113,Zone_B_Mezzanine,PKR-02,08-01-2026 18:26,08:26.9,4,4,8,10,6.86
ORD-10721,SKU-114,Zone_B_Mezzanine,PKR-06,08-01-2026 18:33,25:37.4,16,16,6,10,6.66
ORD-10722,SKU-130,Zone_B_Mezzanine,PKR-07,08-01-2026 18:43,19:39.8,8,8,9,10,8.09
ORD-10723,SKU-100,Zone_B_Mezzanine,PKR-02,08-01-2026 19:09,29:41.5,16,16,5,10,7.33
ORD-10724,SKU-102,Zone_A_HighBay,PKR-02,08-01-2026 19:29,31:01.8,17,17,9,10,6.57
ORD-10725,SKU-115,Zone_B_Mezzanine,PKR-07,08-01-2026 19:30,21:56.4,19,19,10,10,8.21
ORD-10726,SKU-122,Zone_A_HighBay,PKR-01,08-01-2026 19:56,49:43.5,15,15,6,10,7.81
ORD-10727,SKU-110,Zone_A_HighBay,PKR-08,08-01-2026 19:59,37:40.2,16,16,5,10,8.75
ORD-10728,SKU-111,Zone_A_HighBay,PKR-03,08-01-2026 20:21,43:10.4,15,15,8,10,6.38
ORD-10729,SKU-109,Zone_B_Mezzanine,PKR-06,08-01-2026 20:18,34:16.2,2,2,11,10,8.51
ORD-10730,SKU-131,Zone_C_Bulk,PKR-09,08-01-2026 20:36,53:52.7,11,11,5,10,8.16
ORD-10731,SKU-115,Zone_B_Mezzanine,PKR-06,08-01-2026 21:00,27:34.6,1,1,5,10,6.37
ORD-10732,SKU-107,Zone_B_Mezzanine,PKR-09,08-01-2026 21:23,15:55.2,15,15,12,10,8.22
ORD-10733,SKU-137,Zone_B_Mezzanine,PKR-07,08-01-2026 21:36,31:23.3,19,19,24,10,7.41
ORD-10734,SKU-111,Zone_B_Mezzanine,PKR-09,08-01-2026 21:50,05:48.1,4,4,20,10,9.02
ORD-10735,SKU-123,Zone_A_HighBay,PKR-02,08-01-2026 22:06,52:37.6,11,11,17,10,6.45
ORD-10736,SKU-127,Zone_A_HighBay,PKR-08,08-01-2026 22:20,45:29.7,5,5,22,10,8.06
ORD-10737,SKU-107,Zone_A_HighBay,PKR-08,08-01-2026 22:22,35:04.1,3,3,24,10,7.22
ORD-10738,SKU-127,Zone_A_HighBay,PKR-02,08-01-2026 22:46,42:53.3,13,13,14,10,9.06
ORD-10739,SKU-135,Zone_A_HighBay,PKR-04,08-01-2026 23:00,11:52.7,10,10,16,10,7.06
ORD-10740,SKU-125,Zone_A_HighBay,PKR-07,08-01-2026 23:26,27:48.7,11,11,5,10,9.08
ORD-10741,SKU-107,Zone_A_HighBay,PKR-04,08-01-2026 23:37,56:45.3,18,18,14,10,8.88
ORD-10742,SKU-149,Zone_C_Bulk,PKR-04,08-01-2026 23:39,29:48.8,2,2,13,10,6.87
ORD-10743,SKU-127,Zone_A_HighBay,PKR-06,08-01-2026 23:54,55:07.0,7,7,7,10,8.57
ORD-10744,SKU-127,Zone_A_HighBay,PKR-06,09-01-2026 00:26,55:43.5,9,9,23,10,9.19
ORD-10745,SKU-136,Zone_A_HighBay,PKR-03,09-01-2026 00:16,41:51.0,10,10,13,10,6.81
ORD-10746,SKU-140,Zone_B_Mezzanine,PKR-09,09-01-2026 00:59,03:25.8,18,18,14,10,7.4
ORD-10747,SKU-135,Zone_A_HighBay,PKR-02,09-01-2026 00:53,13:45.9,7,7,23,10,7.66
ORD-10748,SKU-126,Zone_A_HighBay,PKR-06,09-01-2026 01:16,35:51.5,7,7,20,10,6.94
ORD-10749,SKU-116,Zone_B_Mezzanine,PKR-07,09-01-2026 01:25,42:19.2,3,3,22,10,6.05
ORD-10750,SKU-108,Zone_A_HighBay,PKR-09,09-01-2026 01:39,39:44.4,12,12,18,10,6.7
ORD-10751,SKU-132,Zone_A_HighBay,PKR-03,09-01-2026 02:06,14:13.4,7,7,7,10,6.9
ORD-10752,SKU-119,Zone_A_HighBay,PKR-03,09-01-2026 02:24,52:08.0,17,17,6,10,7.42
ORD-10753,SKU-112,Zone_A_HighBay,PKR-07,09-01-2026 02:31,49:52.3,1,1,5,10,6.55
ORD-10754,SKU-127,Zone_A_HighBay,PKR-04,09-01-2026 02:33,31:06.3,5,5,22,10,8.79
ORD-10755,SKU-147,Zone_A_HighBay,PKR-08,09-01-2026 03:00,27:18.3,16,16,13,10,8.26
ORD-10756,SKU-128,Zone_C_Bulk,PKR-07,09-01-2026 03:19,27:55.6,15,15,17,10,6.27
ORD-10757,SKU-112,Zone_B_Mezzanine,PKR-05,09-01-2026 03:29,55:54.4,2,2,6,10,8.08
ORD-10758,SKU-145,Zone_B_Mezzanine,PKR-07,09-01-2026 03:54,05:45.9,9,9,11,10,8.09
ORD-10759,SKU-134,Zone_A_HighBay,PKR-03,09-01-2026 04:11,16:38.3,7,7,20,10,9.06
ORD-10760,SKU-105,Zone_C_Bulk,PKR-02,09-01-2026 04:20,38:36.8,4,4,23,10,6.01
ORD-10761,SKU-117,Zone_A_HighBay,PKR-06,09-01-2026 04:19,47:05.8,18,18,19,10,6.79
ORD-10762,SKU-104,Zone_A_HighBay,PKR-02,09-01-2026 04:35,33:04.2,4,4,15,10,8.97
ORD-10763,SKU-146,Zone_B_Mezzanine,PKR-03,09-01-2026 05:01,21:54.0,13,13,5,10,8.98
ORD-10764,SKU-124,Zone_A_HighBay,PKR-06,09-01-2026 05:00,24:13.5,1,1,11,10,8.31
ORD-10765,SKU-101,Zone_A_HighBay,PKR-05,09-01-2026 05:39,49:30.3,3,3,24,10,8.45
ORD-10766,SKU-109,Zone_B_Mezzanine,PKR-08,09-01-2026 05:48,21:19.3,16,16,12,10,6.29
ORD-10767,SKU-129,Zone_C_Bulk,PKR-09,09-01-2026 05:48,08:43.8,4,4,14,10,7.64
ORD-10768,SKU-149,Zone_A_HighBay,PKR-03,09-01-2026 06:16,32:27.2,16,16,9,10,6.74
ORD-10769,SKU-144,Zone_B_Mezzanine,PKR-03,09-01-2026 06:23,56:54.1,19,19,13,10,6.58
ORD-10770,SKU-104,Zone_C_Bulk,PKR-03,09-01-2026 06:53,58:37.1,1,1,5,10,8.59
ORD-10771,SKU-132,Zone_A_HighBay,PKR-06,09-01-2026 06:46,55:48.7,5,5,6,10,6.43
ORD-10772,SKU-100,Zone_A_HighBay,PKR-01,09-01-2026 07:07,35:31.5,19,19,23,10,7.5
ORD-10773,SKU-117,Zone_A_HighBay,PKR-07,09-01-2026 07:29,47:47.6,11,10,18,10,9
ORD-10774,SKU-131,Zone_A_HighBay,PKR-01,09-01-2026 07:36,53:17.0,13,13,24,10,6.59
ORD-10775,SKU-146,Zone_A_HighBay,PKR-05,09-01-2026 08:11,19:49.1,5,4,14,10,9.13
ORD-10776,SKU-148,Zone_C_Bulk,PKR-08,09-01-2026 08:05,07:07.7,4,4,13,10,9.18
ORD-10777,SKU-110,Zone_B_Mezzanine,PKR-04,09-01-2026 08:15,16:25.7,4,4,14,10,7.78
ORD-10778,SKU-120,Zone_B_Mezzanine,PKR-05,09-01-2026 08:44,29:03.1,4,4,10,10,6.54
ORD-10779,SKU-125,Zone_A_HighBay,PKR-04,09-01-2026 09:07,52:57.1,4,4,21,10,7.01
ORD-10780,SKU-124,Zone_C_Bulk,PKR-04,09-01-2026 09:25,53:05.1,18,18,10,10,7.36
ORD-10781,SKU-121,Zone_C_Bulk,PKR-08,09-01-2026 09:21,38:31.7,18,18,8,10,6.99
ORD-10782,SKU-126,Zone_C_Bulk,PKR-02,09-01-2026 09:58,23:42.9,16,16,24,10,6.9
ORD-10783,SKU-148,Zone_A_HighBay,PKR-01,09-01-2026 10:14,13:36.5,9,9,7,10,9.11
ORD-10784,SKU-112,Zone_B_Mezzanine,PKR-03,09-01-2026 10:24,37:04.5,18,18,23,10,6.49
ORD-10785,SKU-132,Zone_A_HighBay,PKR-09,09-01-2026 10:31,59:09.8,2,2,22,10,8.35
ORD-10786,SKU-133,Zone_A_HighBay,PKR-04,09-01-2026 10:31,42:51.1,4,4,8,10,6
ORD-10787,SKU-140,Zone_A_HighBay,PKR-05,09-01-2026 11:11,17:46.7,12,12,12,10,7.91
ORD-10788,SKU-134,Zone_B_Mezzanine,PKR-02,09-01-2026 11:08,30:42.5,7,7,21,10,8.93
ORD-10789,SKU-100,Zone_B_Mezzanine,PKR-04,09-01-2026 11:43,58:11.8,15,15,9,10,6.92
ORD-10790,SKU-120,Zone_A_HighBay,PKR-02,09-01-2026 11:38,47:08.6,7,7,17,10,6.59
ORD-10791,SKU-147,Zone_A_HighBay,PKR-02,09-01-2026 11:57,13:25.1,17,16,5,10,8.09
ORD-10792,SKU-105,Zone_A_HighBay,PKR-04,09-01-2026 12:05,20:08.7,16,16,17,10,8.28
ORD-10793,SKU-127,Zone_A_HighBay,PKR-06,09-01-2026 12:20,09:24.1,19,19,8,10,8.2
ORD-10794,SKU-116,Zone_A_HighBay,PKR-07,09-01-2026 12:49,53:50.1,9,9,18,10,7.02
ORD-10795,SKU-104,Zone_A_HighBay,PKR-03,09-01-2026 13:04,58:23.3,14,14,7,10,6.81
ORD-10796,SKU-130,Zone_B_Mezzanine,PKR-03,09-01-2026 13:20,34:35.0,17,17,9,10,9.06
ORD-10797,SKU-104,Zone_A_HighBay,PKR-06,09-01-2026 13:17,20:50.7,5,5,11,10,8.95
ORD-10798,SKU-137,Zone_A_HighBay,PKR-03,09-01-2026 13:46,01:29.8,2,2,5,10,7.46
ORD-10799,SKU-102,Zone_A_HighBay,PKR-02,09-01-2026 14:01,03:43.9,16,16,16,10,8.71
ORD-10800,SKU-122,Zone_C_Bulk,PKR-08,09-01-2026 14:11,30:08.1,14,14,15,10,7.45
ORD-10801,SKU-136,Zone_B_Mezzanine,PKR-05,09-01-2026 14:30,40:08.0,14,14,12,10,7.36
ORD-10802,SKU-136,Zone_B_Mezzanine,PKR-01,09-01-2026 14:44,03:46.5,1,1,10,10,6.5
ORD-10803,SKU-109,Zone_A_HighBay,PKR-03,09-01-2026 14:57,50:03.3,3,3,6,10,7.36
ORD-10804,SKU-109,Zone_B_Mezzanine,PKR-08,09-01-2026 15:22,18:49.4,7,7,23,10,7.72
ORD-10805,SKU-118,Zone_A_HighBay,PKR-04,09-01-2026 15:15,37:23.5,15,15,24,10,6.07
ORD-10806,SKU-116,Zone_B_Mezzanine,PKR-07,09-01-2026 15:46,12:50.7,19,19,24,10,7.42
ORD-10807,SKU-120,Zone_C_Bulk,PKR-02,09-01-2026 15:47,22:22.9,2,2,18,10,8.5
ORD-10808,SKU-113,Zone_B_Mezzanine,PKR-07,09-01-2026 16:25,25:57.9,19,19,5,10,8.18
ORD-10809,SKU-108,Zone_C_Bulk,PKR-05,09-01-2026 16:29,56:49.2,9,9,14,10,8.03
ORD-10810,SKU-145,Zone_B_Mezzanine,PKR-05,09-01-2026 16:33,05:08.8,19,19,20,10,8.91
ORD-10811,SKU-100,Zone_A_HighBay,PKR-06,09-01-2026 16:48,34:50.9,5,5,8,10,6.06
ORD-10812,SKU-144,Zone_C_Bulk,PKR-09,09-01-2026 17:17,36:11.5,18,18,15,10,7.78
ORD-10813,SKU-112,Zone_A_HighBay,PKR-06,09-01-2026 17:31,16:41.9,16,16,20,10,8.52
ORD-10814,SKU-103,Zone_B_Mezzanine,PKR-08,09-01-2026 17:48,16:26.8,4,4,24,10,7.73
ORD-10815,SKU-100,Zone_A_HighBay,PKR-07,09-01-2026 17:55,01:36.2,12,12,5,10,7.04
ORD-10816,SKU-148,Zone_A_HighBay,PKR-09,09-01-2026 18:19,12:35.0,7,7,20,10,6.44
ORD-10817,SKU-139,Zone_A_HighBay,PKR-04,09-01-2026 18:17,54:59.8,14,14,23,10,8.84
ORD-10818,SKU-131,Zone_A_HighBay,PKR-02,09-01-2026 18:37,54:36.8,12,12,13,10,7.51
ORD-10819,SKU-133,Zone_A_HighBay,PKR-07,09-01-2026 18:58,56:23.2,3,3,13,10,8.81
ORD-10820,SKU-127,Zone_B_Mezzanine,PKR-06,09-01-2026 19:25,06:13.4,5,5,13,10,7.87
ORD-10821,SKU-130,Zone_A_HighBay,PKR-01,09-01-2026 19:15,22:41.4,17,17,21,10,8.16
ORD-10822,SKU-107,Zone_A_HighBay,PKR-09,09-01-2026 19:43,11:52.6,10,10,16,10,8.57
ORD-10823,SKU-138,Zone_B_Mezzanine,PKR-09,09-01-2026 19:46,15:37.0,10,10,17,10,8.11
ORD-10824,SKU-125,Zone_A_HighBay,PKR-02,09-01-2026 20:28,50:51.7,11,11,12,10,7.27
ORD-10825,SKU-133,Zone_B_Mezzanine,PKR-03,09-01-2026 20:37,41:55.6,17,17,20,10,7.64
ORD-10826,SKU-102,Zone_B_Mezzanine,PKR-05,09-01-2026 20:33,10:41.0,5,4,22,10,8.57
ORD-10827,SKU-149,Zone_C_Bulk,PKR-05,09-01-2026 21:08,08:01.2,13,13,5,10,7.2
ORD-10828,SKU-111,Zone_B_Mezzanine,PKR-01,09-01-2026 21:26,41:56.9,10,10,5,10,7.24
ORD-10829,SKU-100,Zone_A_HighBay,PKR-08,09-01-2026 21:43,58:06.2,9,9,16,10,6.31
ORD-10830,SKU-143,Zone_B_Mezzanine,PKR-08,09-01-2026 21:48,54:05.1,17,17,10,10,8.93
ORD-10831,SKU-104,Zone_A_HighBay,PKR-04,09-01-2026 21:50,13:35.6,1,1,13,10,6.29
ORD-10832,SKU-129,Zone_A_HighBay,PKR-07,09-01-2026 22:24,34:43.4,4,4,9,10,8.07
ORD-10833,SKU-129,Zone_B_Mezzanine,PKR-03,09-01-2026 22:15,46:23.7,4,4,20,10,7.32
ORD-10834,SKU-116,Zone_A_HighBay,PKR-06,09-01-2026 22:46,41:55.2,18,18,22,10,7.3
ORD-10835,SKU-147,Zone_B_Mezzanine,PKR-09,09-01-2026 22:52,01:57.3,9,9,21,10,8.17
ORD-10836,SKU-146,Zone_C_Bulk,PKR-01,09-01-2026 23:18,16:58.8,18,18,22,10,6.21
ORD-10837,SKU-122,Zone_C_Bulk,PKR-05,09-01-2026 23:35,39:50.7,14,14,5,10,7.9
ORD-10838,SKU-114,Zone_C_Bulk,PKR-04,09-01-2026 23:30,33:30.4,15,15,23,10,8.47
ORD-10839,SKU-136,Zone_A_HighBay,PKR-08,09-01-2026 23:49,01:13.0,6,6,12,10,8.65
ORD-10840,SKU-120,Zone_A_HighBay,PKR-01,10-01-2026 00:26,05:58.6,10,10,7,10,6.55
ORD-10841,SKU-113,Zone_B_Mezzanine,PKR-09,10-01-2026 00:30,15:48.0,15,15,9,10,8.87
ORD-10842,SKU-101,Zone_A_HighBay,PKR-06,10-01-2026 00:35,52:56.6,4,4,12,10,8.1
ORD-10843,SKU-110,Zone_B_Mezzanine,PKR-04,10-01-2026 00:52,12:02.9,18,18,23,10,8.82
ORD-10844,SKU-138,Zone_B_Mezzanine,PKR-09,10-01-2026 01:12,40:59.7,18,18,22,10,7.55
ORD-10845,SKU-137,Zone_B_Mezzanine,PKR-05,10-01-2026 01:30,58:49.2,17,17,22,10,7.73
ORD-10846,SKU-133,Zone_A_HighBay,PKR-05,10-01-2026 01:59,21:22.5,12,12,5,10,8.94
ORD-10847,SKU-137,Zone_A_HighBay,PKR-05,10-01-2026 01:47,16:17.5,7,7,19,10,8.88
ORD-10848,SKU-149,Zone_A_HighBay,PKR-01,10-01-2026 02:18,26:45.8,16,16,22,10,7.43
ORD-10849,SKU-133,Zone_A_HighBay,PKR-01,10-01-2026 02:26,57:06.1,11,11,11,10,6.88
ORD-10850,SKU-117,Zone_C_Bulk,PKR-08,10-01-2026 02:45,57:37.6,14,14,20,10,7.26
ORD-10851,SKU-129,Zone_A_HighBay,PKR-08,10-01-2026 03:11,24:41.9,3,3,20,10,7.24
ORD-10852,SKU-114,Zone_A_HighBay,PKR-06,10-01-2026 03:10,24:28.6,19,19,19,10,6.92
ORD-10853,SKU-126,Zone_A_HighBay,PKR-04,10-01-2026 03:24,19:24.4,18,18,10,10,6.86
ORD-10854,SKU-133,Zone_B_Mezzanine,PKR-02,10-01-2026 03:54,15:01.3,10,10,13,10,8.76
ORD-10855,SKU-137,Zone_B_Mezzanine,PKR-02,10-01-2026 04:04,37:40.9,6,6,11,10,6.22
ORD-10856,SKU-132,Zone_A_HighBay,PKR-09,10-01-2026 04:03,29:13.3,13,13,18,10,8.17
ORD-10857,SKU-123,Zone_A_HighBay,PKR-05,10-01-2026 04:26,59:55.1,10,10,15,10,6.55
ORD-10858,SKU-114,Zone_A_HighBay,PKR-04,10-01-2026 04:52,13:28.6,18,18,20,10,7.1
ORD-10859,SKU-129,Zone_A_HighBay,PKR-01,10-01-2026 04:46,15:42.8,16,16,10,10,6.2
ORD-10860,SKU-141,Zone_B_Mezzanine,PKR-07,10-01-2026 05:23,48:48.4,6,6,20,10,6.86
ORD-10861,SKU-116,Zone_B_Mezzanine,PKR-03,10-01-2026 05:36,29:34.6,13,13,24,10,8.46
ORD-10862,SKU-104,Zone_A_HighBay,PKR-06,10-01-2026 05:48,16:50.2,4,4,20,10,8.83
ORD-10863,SKU-128,Zone_A_HighBay,PKR-05,10-01-2026 06:09,19:29.1,14,14,16,10,6.71
ORD-10864,SKU-103,Zone_C_Bulk,PKR-05,10-01-2026 06:04,01:08.5,1,1,21,10,7.48
ORD-10865,SKU-109,Zone_A_HighBay,PKR-05,10-01-2026 06:22,28:20.9,5,4,9,10,7.51
ORD-10866,SKU-116,Zone_B_Mezzanine,PKR-01,10-01-2026 06:36,53:06.7,8,8,17,10,8.8
ORD-10867,SKU-109,Zone_A_HighBay,PKR-01,10-01-2026 06:58,47:01.0,12,12,12,10,8.44
ORD-10868,SKU-116,Zone_A_HighBay,PKR-03,10-01-2026 07:23,14:58.8,2,2,9,10,7.64
ORD-10869,SKU-119,Zone_A_HighBay,PKR-04,10-01-2026 07:37,54:22.1,12,12,16,10,8.15
ORD-10870,SKU-123,Zone_B_Mezzanine,PKR-05,10-01-2026 07:32,48:51.3,5,5,13,10,8.71
ORD-10871,SKU-104,Zone_C_Bulk,PKR-02,10-01-2026 08:02,34:07.2,5,5,7,10,6.03
ORD-10872,SKU-133,Zone_A_HighBay,PKR-08,10-01-2026 08:15,39:07.9,13,13,7,10,7.29
ORD-10873,SKU-105,Zone_A_HighBay,PKR-02,10-01-2026 08:37,50:46.0,9,9,5,10,8.9
ORD-10874,SKU-101,Zone_A_HighBay,PKR-09,10-01-2026 08:48,05:55.8,10,10,22,10,8.37
ORD-10875,SKU-112,Zone_A_HighBay,PKR-02,10-01-2026 09:03,29:00.4,1,1,16,10,7.74
ORD-10876,SKU-142,Zone_A_HighBay,PKR-09,10-01-2026 09:17,52:23.9,3,3,13,10,7.69
ORD-10877,SKU-142,Zone_A_HighBay,PKR-07,10-01-2026 09:34,48:23.4,18,18,13,10,7.11
ORD-10878,SKU-147,Zone_B_Mezzanine,PKR-08,10-01-2026 09:45,00:04.9,12,12,22,10,7.67
ORD-10879,SKU-110,Zone_A_HighBay,PKR-02,10-01-2026 09:52,37:18.1,3,3,22,10,8.1
ORD-10880,SKU-146,Zone_A_HighBay,PKR-07,10-01-2026 10:27,33:33.1,9,9,11,10,7.34
ORD-10881,SKU-122,Zone_C_Bulk,PKR-06,10-01-2026 10:15,29:01.2,2,2,8,10,8.29
ORD-10882,SKU-115,Zone_A_HighBay,PKR-04,10-01-2026 10:46,53:52.2,3,3,17,10,8.76
ORD-10883,SKU-130,Zone_C_Bulk,PKR-07,10-01-2026 10:56,33:13.0,14,14,21,10,6.49
ORD-10884,SKU-110,Zone_A_HighBay,PKR-04,10-01-2026 11:29,18:19.1,4,4,6,10,7.44
ORD-10885,SKU-115,Zone_C_Bulk,PKR-02,10-01-2026 11:35,00:49.6,19,19,18,10,7.31
ORD-10886,SKU-107,Zone_B_Mezzanine,PKR-07,10-01-2026 11:40,43:52.7,13,13,7,10,8.2
ORD-10887,SKU-103,Zone_C_Bulk,PKR-08,10-01-2026 11:49,24:18.0,7,7,9,10,6.8
ORD-10888,SKU-139,Zone_C_Bulk,PKR-02,10-01-2026 12:26,38:42.5,12,12,18,10,8.05
ORD-10889,SKU-103,Zone_A_HighBay,PKR-05,10-01-2026 12:26,35:46.9,3,3,7,10,8.81
ORD-10890,SKU-124,Zone_C_Bulk,PKR-01,10-01-2026 12:46,20:20.7,9,9,11,10,7.34
ORD-10891,SKU-102,Zone_A_HighBay,PKR-07,10-01-2026 12:50,20:50.0,2,2,22,10,8.92
ORD-10892,SKU-131,Zone_A_HighBay,PKR-08,10-01-2026 13:00,17:16.9,9,9,17,10,9.18
ORD-10893,SKU-102,Zone_A_HighBay,PKR-06,10-01-2026 13:19,43:25.5,12,12,14,10,6.34
ORD-10894,SKU-126,Zone_B_Mezzanine,PKR-05,10-01-2026 13:54,13:52.3,12,12,17,10,6.75
ORD-10895,SKU-128,Zone_A_HighBay,PKR-06,10-01-2026 14:12,24:44.6,15,15,20,10,9.04
ORD-10896,SKU-131,Zone_B_Mezzanine,PKR-02,10-01-2026 14:13,13:15.7,2,2,13,10,9.07
ORD-10897,SKU-149,Zone_B_Mezzanine,PKR-01,10-01-2026 14:19,16:12.5,18,18,6,10,6.31
ORD-10898,SKU-118,Zone_B_Mezzanine,PKR-07,10-01-2026 14:51,04:21.9,13,13,9,10,6.05
ORD-10899,SKU-120,Zone_C_Bulk,PKR-07,10-01-2026 15:08,21:17.7,14,14,21,10,6.52
ORD-10900,SKU-104,Zone_A_HighBay,PKR-02,10-01-2026 15:26,37:54.3,5,6,8,10,9.19
ORD-10901,SKU-117,Zone_A_HighBay,PKR-02,10-01-2026 15:15,36:22.4,10,10,21,10,6.58
ORD-10902,SKU-127,Zone_A_HighBay,PKR-01,10-01-2026 15:59,56:51.1,12,12,13,10,7.61
ORD-10903,SKU-141,Zone_A_HighBay,PKR-08,10-01-2026 16:02,04:38.8,10,10,24,10,8.71
ORD-10904,SKU-121,Zone_A_HighBay,PKR-08,10-01-2026 16:15,29:09.6,11,11,6,10,6.07
ORD-10905,SKU-120,Zone_A_HighBay,PKR-01,10-01-2026 16:23,05:12.8,2,2,22,10,7.93
ORD-10906,SKU-105,Zone_A_HighBay,PKR-08,10-01-2026 16:48,04:12.9,5,5,15,10,6.89
ORD-10907,SKU-100,Zone_C_Bulk,PKR-09,10-01-2026 17:06,25:31.9,7,7,17,10,8.76
ORD-10908,SKU-104,Zone_B_Mezzanine,PKR-04,10-01-2026 17:04,05:32.9,6,6,12,10,6.91
ORD-10909,SKU-140,Zone_A_HighBay,PKR-01,10-01-2026 17:41,45:12.5,3,3,5,10,8.2
ORD-10910,SKU-111,Zone_B_Mezzanine,PKR-01,10-01-2026 17:31,36:01.0,13,13,21,10,8.16
ORD-10911,SKU-125,Zone_A_HighBay,PKR-03,10-01-2026 18:14,35:40.3,3,3,16,10,6.71
ORD-10912,SKU-145,Zone_A_HighBay,PKR-05,10-01-2026 18:14,21:15.1,6,6,8,10,6.11
ORD-10913,SKU-133,Zone_B_Mezzanine,PKR-05,10-01-2026 18:21,47:49.1,11,11,17,10,7.31
ORD-10914,SKU-148,Zone_A_HighBay,PKR-09,10-01-2026 18:33,16:56.9,17,17,13,10,6.93
ORD-10915,SKU-113,Zone_A_HighBay,PKR-02,10-01-2026 18:45,12:05.7,10,10,11,10,8.59
ORD-10916,SKU-125,Zone_C_Bulk,PKR-02,10-01-2026 19:12,39:41.5,12,12,9,10,8.56
ORD-10917,SKU-144,Zone_C_Bulk,PKR-06,10-01-2026 19:34,48:33.2,17,17,9,10,7.46
ORD-10918,SKU-126,Zone_B_Mezzanine,PKR-09,10-01-2026 19:51,09:31.3,4,4,21,10,7.94
ORD-10919,SKU-108,Zone_B_Mezzanine,PKR-01,10-01-2026 19:51,40:12.1,2,2,13,10,7.93
ORD-10920,SKU-125,Zone_B_Mezzanine,PKR-09,10-01-2026 20:14,03:51.6,11,11,10,10,8.65
ORD-10921,SKU-146,Zone_A_HighBay,PKR-09,10-01-2026 20:37,54:35.5,7,7,23,10,7.36
ORD-10922,SKU-121,Zone_A_HighBay,PKR-09,10-01-2026 20:43,05:29.0,2,2,20,10,6.88
ORD-10923,SKU-146,Zone_A_HighBay,PKR-05,10-01-2026 21:07,40:29.2,18,18,6,10,6.85
ORD-10924,SKU-129,Zone_A_HighBay,PKR-09,10-01-2026 21:18,48:29.6,4,4,14,10,7.72
ORD-10925,SKU-142,Zone_B_Mezzanine,PKR-04,10-01-2026 21:36,42:24.8,8,8,20,10,7.44
ORD-10926,SKU-147,Zone_A_HighBay,PKR-02,10-01-2026 21:58,17:16.8,14,14,9,10,7.41
ORD-10927,SKU-116,Zone_C_Bulk,PKR-06,10-01-2026 22:08,54:16.3,12,12,19,10,6.29
ORD-10928,SKU-125,Zone_C_Bulk,PKR-04,10-01-2026 22:19,39:25.7,18,18,17,10,8.3
